"text","favorited","favoriteCount","replyToSN","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RIP to Super Bowl halftime show; No longer cultural institution... https://t.co/YJo4C2xkV0",FALSE,224,NA,FALSE,NA,"1088772789736157184",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",79,FALSE,FALSE,NA,NA
"Rich Russians flock to Florida to deliver American babies... https://t.co/GxEIk2Twlv",FALSE,102,NA,FALSE,NA,"1088757670243315712",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",114,FALSE,FALSE,NA,NA
"Moroccan man fears for safety after arrested wearing dress... https://t.co/Yg0PuVeQ2L",FALSE,13,NA,FALSE,NA,"1088756403446067201",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",11,FALSE,FALSE,NA,NA
"Michael Cohen to comply with Senate subpoena... https://t.co/b2e30hUPnh",FALSE,73,NA,FALSE,NA,"1088639318535561216",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",24,FALSE,FALSE,NA,NA
"Asylum seekers to wait in Mexico... https://t.co/7WtZZhVaFs",FALSE,258,NA,FALSE,NA,"1088636787310788608",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",88,FALSE,FALSE,NA,NA
"'DREAMERS' FOR $25 BILLION IN BORDER SECURITY... https://t.co/G1ID8852c2",FALSE,163,NA,FALSE,NA,"1088636785037430789",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",81,FALSE,FALSE,NA,NA
"Koch network tells donors it will again decline to support Trump in 2020...  https://t.co/n7uGEWJ3TT",FALSE,325,NA,FALSE,NA,"1088634253036838912",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",172,FALSE,FALSE,NA,NA
"Bryan Singer  blasts new sex abuse allegations... https://t.co/Iqz5BVlLQ4",FALSE,28,NA,FALSE,NA,"1088634250872549376",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",16,FALSE,FALSE,NA,NA
"Gay congressman flees Brazil, citing death threats... https://t.co/6J54VxI8bh",FALSE,21,NA,FALSE,NA,"1088634248498601984",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",9,FALSE,FALSE,NA,NA
"'Get a loan,' Commerce chief tells unpaid fed workers... https://t.co/bPT1AzPxFN",FALSE,31,NA,FALSE,NA,"1088632981244104704",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",15,FALSE,FALSE,NA,NA
"DUTERTE: Communism 'Rotten Ideology' Leading to 'Mass Insanity'... https://t.co/JwKw1VUMdZ",FALSE,161,NA,FALSE,NA,"1088629190830653440",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",77,FALSE,FALSE,NA,NA
"Before Venezuela, USA has long involvement in Latin America... https://t.co/OvSmIXd5rb",FALSE,33,NA,FALSE,NA,"1088629188532133889",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",13,FALSE,FALSE,NA,NA
"Lost Labrador returns home -- with another dog -- and a goat... https://t.co/1jJFXSJVp8",FALSE,549,NA,FALSE,NA,"1088627921764274176",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",150,FALSE,FALSE,NA,NA
"USA faces tough choices as it weighs next moves on Venezuela... https://t.co/ZyQ3obenAM",FALSE,30,NA,FALSE,NA,"1088627919230951424",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",6,FALSE,FALSE,NA,NA
"CARACAS RAUCOUS! https://t.co/Q8QCuhZTqF",FALSE,23,NA,FALSE,NA,"1088627917070905344",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",7,FALSE,FALSE,NA,NA
"Brain researchers warn lack of sleep public health crisis... https://t.co/I4SmTg6wKU",FALSE,56,NA,FALSE,NA,"1088626650261053440",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",26,FALSE,FALSE,NA,NA
"GRETA VAN FLEET saviors of rock? https://t.co/OqDv9ggC7m",FALSE,74,NA,FALSE,NA,"1088626648033808384",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",19,FALSE,FALSE,NA,NA
"Prostate cancer can BOOST longevity... https://t.co/j8PG61jyvW",FALSE,32,NA,FALSE,NA,"1088626645647290373",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",18,FALSE,FALSE,NA,NA
"AMERICAN AIRLINES kicks family off plane, citing body odor... https://t.co/esx0gROUeA",FALSE,92,NA,FALSE,NA,"1088625378912915457",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",31,FALSE,FALSE,NA,NA
"Xi 'most dangerous' foe of free societies... https://t.co/nwNIEgjzR1",FALSE,166,NA,FALSE,NA,"1088625376694218752",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",93,FALSE,FALSE,NA,NA
"Soros Warns China Uses Algorithms to Find Threats to One-Party Rule... https://t.co/W9sLwPZTFy",FALSE,34,NA,FALSE,NA,"1088625372961202176",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",18,FALSE,FALSE,NA,NA
"50% FACEBOOK ACCOUNTS FAKE? https://t.co/FV7rnkOCZt",FALSE,232,NA,FALSE,NA,"1088624105430048768",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",112,FALSE,FALSE,NA,NA
"SHOWDOWN:  USA 'at the ready' to protect diplomats in Caracas... https://t.co/plQW7O4pCN",FALSE,59,NA,FALSE,NA,"1088624102774960128",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",27,FALSE,FALSE,NA,NA
"UPDATE: Cloned monkeys' genes deliberately edited to make mentally ill... https://t.co/Q4OFdILUfF",FALSE,27,NA,FALSE,NA,"1088624100082241537",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",30,FALSE,FALSE,NA,NA
"Super Bowl Ad Prices Stall After Years of Relentless Increases... https://t.co/IMNknta37t",FALSE,82,NA,FALSE,NA,"1088614015423508480",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",25,FALSE,FALSE,NA,NA
"Gunmen driving luxury cars target people wearing CANADA GOOSE coats on Chicago streets... https://t.co/HPgoE2h75j",FALSE,93,NA,FALSE,NA,"1088610224355794944",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",75,FALSE,FALSE,NA,NA
"Sundance Under Siege As Michael Jackson Movie Gets Threats, Big Police Presence... https://t.co/aKo5lR0dOa",FALSE,35,NA,FALSE,NA,"1088606433430523904",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",14,FALSE,FALSE,NA,NA
"ZUCKERBERG: Need your data for 'operation, security'... https://t.co/ZAV3KxObPk",FALSE,46,NA,FALSE,NA,"1088598866482540545",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",54,FALSE,FALSE,NA,NA
"GOP senators read Pence riot act... https://t.co/olAp1bPjw4",FALSE,72,NA,FALSE,NA,"1088597599727185921",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",42,FALSE,FALSE,NA,NA
"Earth's oldest rock was found by astronauts -- on the Moon... https://t.co/MXOnx12MiQ",FALSE,70,NA,FALSE,NA,"1088591291393310720",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",33,FALSE,FALSE,NA,NA
"Jamie Dimon, GOLDMAN CEO private meets with Maxine Waters... https://t.co/6IPU8MueEZ",FALSE,132,NA,FALSE,NA,"1088590024323420160",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",153,FALSE,FALSE,NA,NA
"'The Resistance' Within West Wing... https://t.co/CNDWLHQeMv",FALSE,107,NA,FALSE,NA,"1088584972561043456",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",77,FALSE,FALSE,NA,NA
"Will ideas 'radical' for DC seem reasonable to voters? https://t.co/eswE1Sx7NR",FALSE,30,NA,FALSE,NA,"1088582409166061568",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",14,FALSE,FALSE,NA,NA
"Country sent back to 'dark ages' after underwater Internet cable severed... https://t.co/n0AMaAtbIJ",FALSE,82,NA,FALSE,NA,"1088576101264179200",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",48,FALSE,FALSE,NA,NA
"Boxes of used tissues sell for $80: 'Schedule own illness'... https://t.co/4b1JLgwaWp",FALSE,28,NA,FALSE,NA,"1088573569716514816",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",30,FALSE,FALSE,NA,NA
"STUDY: Eat what want and stay slim? Being thin in DNA... https://t.co/2U3Tpk5i2f",FALSE,27,NA,FALSE,NA,"1088571038227525632",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",11,FALSE,FALSE,NA,NA
"Student Bomb Threat Hoax To Avoid Seeing Parents Diverts Flight... https://t.co/q6iOIBNX59",FALSE,22,NA,FALSE,NA,"1088569770499133442",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",13,FALSE,FALSE,NA,NA
"The Art of War: Combat artists capture soul of Marines... https://t.co/kEjhkfwmzJ",FALSE,55,NA,FALSE,NA,"1088560944903446528",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",23,FALSE,FALSE,NA,NA
"16-month undercover sting to catch man illegally selling $90 worth of fish... https://t.co/e2S9WwWum1",FALSE,138,NA,FALSE,NA,"1088559677498044416",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",83,FALSE,FALSE,NA,NA
"Pope 'closely watching' Venezuela chaos, but takes no side... https://t.co/8z96s3SZ0G",FALSE,39,NA,FALSE,NA,"1088559674301997056",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",17,FALSE,FALSE,NA,NA
"RAIDERS QB Challenges Critical ESPN Host to Fight... https://t.co/pskj74YhFd",FALSE,69,NA,FALSE,NA,"1088554624464781317",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",17,FALSE,FALSE,NA,NA
"WALL 'DOWN PAYMENT' DEMANDED TO RE-OPEN... https://t.co/3b2zmMsiKe",FALSE,102,NA,FALSE,NA,"1088554622166257664",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",41,FALSE,FALSE,NA,NA
"Maxine Waters planning to grill big banks on Hill... https://t.co/SolavBKWJF",FALSE,115,NA,FALSE,NA,"1088553354949607424",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",65,FALSE,FALSE,NA,NA
"Nuke chief: Bought spares for equipment we agreed to destroy... https://t.co/tajv8tAAKl",FALSE,75,NA,FALSE,NA,"1088548304940457984",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",69,FALSE,FALSE,NA,NA
"USA Starts Sending Some Asylum Seekers Back to Mexico... https://t.co/DYZa5XC029",FALSE,651,NA,FALSE,NA,"1088544514799656960",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",219,FALSE,FALSE,NA,NA
"Both Senate Bills Blocked... https://t.co/e5tJ2T2Kvq",FALSE,50,NA,FALSE,NA,"1088540724000260096",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",53,FALSE,FALSE,NA,NA
"FL SecState resigns after blackface photos emerge... https://t.co/nmb69jjH9M",FALSE,60,NA,FALSE,NA,"1088535674603548672",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",36,FALSE,FALSE,NA,NA
"BIG TECH MERGING WITH BIG BROTHER?  https://t.co/l4yC4Pw56r",FALSE,173,NA,FALSE,NA,"1088531882440978432",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",162,FALSE,FALSE,NA,NA
"MILITARY BEHIND MADURO https://t.co/MhhicHgTbd",FALSE,37,NA,FALSE,NA,"1088527921306693632",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",34,FALSE,FALSE,NA,NA
"California city sets fee on disposable cups... https://t.co/zMq4H5LbUW",FALSE,65,NA,FALSE,NA,"1088521613165744128",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",60,FALSE,FALSE,NA,NA
"No Dem counteroffer on border security! https://t.co/aHo6hIn8QK",FALSE,85,NA,FALSE,NA,"1088521610657652736",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",59,FALSE,FALSE,NA,NA
"Iran to Launch 'Massive' War Drills... https://t.co/JNmwbxHGEx",FALSE,26,NA,FALSE,NA,"1088519079634264064",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",30,FALSE,FALSE,NA,NA
"Warren proposes new 'wealth tax'... https://t.co/eZa1PsAmD0",FALSE,232,NA,FALSE,NA,"1088514029750956032",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",209,FALSE,FALSE,NA,NA
"Warren propose new 'wealth tax'... https://t.co/25GFmpoUOL",FALSE,64,NA,FALSE,NA,"1088511497750274048",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",56,FALSE,FALSE,NA,NA
"PLANNED PARENTHOOD launches teen sex chatbot... https://t.co/ph6z0dykCq",FALSE,36,NA,FALSE,NA,"1088510229682110464",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",53,FALSE,FALSE,NA,NA
"Who owns your face? Social media mobs raise new privacy concerns... https://t.co/c9LAl2NnLt",FALSE,105,NA,FALSE,NA,"1088508962838740993",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",48,FALSE,FALSE,NA,NA
"Risky phone soars, killing Americans... https://t.co/yOSu7tg2Mp",FALSE,116,NA,FALSE,NA,"1088500137297469441",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",62,FALSE,FALSE,NA,NA
"CNN:  Time for journalists to sign off TWITTER? https://t.co/z8CXbswZKa",FALSE,173,NA,FALSE,NA,"1088495087254831104",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",44,FALSE,FALSE,NA,NA
"NFL's first male cheerleaders to make Super Bowl debut... https://t.co/NHJtqle05l",FALSE,123,NA,FALSE,NA,"1088492556105601024",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",62,FALSE,FALSE,NA,NA
"Emotional support alligator helps depression... https://t.co/5TKPtsxv5l",FALSE,184,NA,FALSE,NA,"1088490024432107520",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",72,FALSE,FALSE,NA,NA
"Davos hits turbulence over CEOs' private jets... https://t.co/T32mbiqFD4",FALSE,87,NA,FALSE,NA,"1088487492334977024",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",53,FALSE,FALSE,NA,NA
"McAuliffe Gets Ready... https://t.co/GP0IxzCyXq",FALSE,33,NA,FALSE,NA,"1088476149099814913",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",26,FALSE,FALSE,NA,NA
"'No. 1 leaker'... https://t.co/lVqlrXZ0wN",FALSE,81,NA,FALSE,NA,"1088474879878254592",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",51,FALSE,FALSE,NA,NA
"Suffers brain freezes during address... https://t.co/pMmb7tmQCQ",FALSE,924,NA,FALSE,NA,"1088472347693076480",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",635,FALSE,FALSE,NA,NA
"Antibiotic resistance 'urgent' global threat... https://t.co/OIx4wJpa4r",FALSE,31,NA,FALSE,NA,"1088471080488976384",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",28,FALSE,FALSE,NA,NA
"U.S. warships sail through Taiwan Strait, turning up pressure on Beijing... https://t.co/v5KtdGI7x9",FALSE,124,NA,FALSE,NA,"1088469812907466752",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",64,FALSE,FALSE,NA,NA
"PLANS NEW SPEECH IN BORDER STATE... https://t.co/bQvUc9exs8",FALSE,162,NA,FALSE,NA,"1088468544231096320",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",60,FALSE,FALSE,NA,NA
"Schiff, Waters plan joint DEUTSCHE BANK investigation... https://t.co/0Qx2iOqOCY",FALSE,31,NA,FALSE,NA,"1088467277027041280",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",18,FALSE,FALSE,NA,NA
"More than 1,000 media jobs lost in 1 day... https://t.co/P9uE4UKSwr",FALSE,443,NA,FALSE,NA,"1088467274124664832",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",165,FALSE,FALSE,NA,NA
"Tripping Teen Goes On School Groping Spree... https://t.co/UBbNlTzMBl",FALSE,25,NA,FALSE,NA,"1088466006870126593",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",8,FALSE,FALSE,NA,NA
"Trump's shutdown strategy paying off? https://t.co/LZRjotqGOf",FALSE,152,NA,FALSE,NA,"1088464739846434817",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",67,FALSE,FALSE,NA,NA
"SWAMP SHOOK:  STATE OF CHAOS... https://t.co/W7HqBwsjdp",FALSE,39,NA,FALSE,NA,"1088464736516100096",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",15,FALSE,FALSE,NA,NA
"'SERENITY' review: Year's first gloriously bad movie is here...",FALSE,22,NA,FALSE,NA,"1088459686037213185",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",6,FALSE,FALSE,NA,NA
"Kellyanne trashed Trump to mainstream reporters, ex-aide recounts... https://t.co/9FYl9TBhDe",FALSE,56,NA,FALSE,NA,"1088454634807615491",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",45,FALSE,FALSE,NA,NA
"People with tattoos more likely to have higher number of sex partners... https://t.co/TQ8gvEf310",FALSE,103,NA,FALSE,NA,"1088453367821529088",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",47,FALSE,FALSE,NA,NA
"Vegans 'barbecue dog' in street to shock people into ditching meat... https://t.co/G0QFu55Bk2",FALSE,162,NA,FALSE,NA,"1088452100609105925",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",159,FALSE,FALSE,NA,NA
"Machines capable of predicting, manipulating future? https://t.co/QwVqF1KhGN",FALSE,62,NA,FALSE,NA,"1088450831962132480",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",53,FALSE,FALSE,NA,NA
"Pelosi not giving an inch... https://t.co/PFES0yFGEz",FALSE,84,NA,FALSE,NA,"1088450828963217409",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",44,FALSE,FALSE,NA,NA
"Mount St Helens warning: Molten rock rising... https://t.co/rLwRTU4qtR",FALSE,229,NA,FALSE,NA,"1088449561339748353",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",141,FALSE,FALSE,NA,NA
"Shocking moment 100 illegals caught on camera climbing over border wall... https://t.co/iofTG2pqOL",FALSE,295,NA,FALSE,NA,"1088448291879022593",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",259,FALSE,FALSE,NA,NA
"Japan court upholds 'sterilization' rule for gender change... https://t.co/dB8rrm2viq",FALSE,102,NA,FALSE,NA,"1088447023500615681",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",46,FALSE,FALSE,NA,NA
"Tehran arrests 7,000 dissidents in 'year of shame'... https://t.co/99jnlZ29T2",FALSE,52,NA,FALSE,NA,"1088445755449167873",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",43,FALSE,FALSE,NA,NA
"Soap storm as SAfrican show broadcasts first inter-racial kiss... https://t.co/3P6Wl81MTb",FALSE,40,NA,FALSE,NA,"1088444488303882240",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",29,FALSE,FALSE,NA,NA
"Tax season from hell... https://t.co/35PS1xYiyh",FALSE,37,NA,FALSE,NA,"1088440697588375553",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",31,FALSE,FALSE,NA,NA
"Make 'El Chapo' pay? https://t.co/QlERDrGnek",FALSE,228,NA,FALSE,NA,"1088440695302512641",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",87,FALSE,FALSE,NA,NA
"Jobless claims lowest since 1969... https://t.co/Mt72u1Uqv1",FALSE,363,NA,FALSE,NA,"1088438163763212290",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",195,FALSE,FALSE,NA,NA
"Dem primary could turn into 'Lord of the Flies'... https://t.co/OCTYmvpON4",FALSE,154,NA,FALSE,NA,"1088436896974364674",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",59,FALSE,FALSE,NA,NA
"Could Kansas abandon daylight saving time? https://t.co/UTG0OeqLk7",FALSE,99,NA,FALSE,NA,"1088435629816344576",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",35,FALSE,FALSE,NA,NA
"1 in 5 hides credit or bank account from partner... https://t.co/EFSP0tfW9C",FALSE,36,NA,FALSE,NA,"1088434362591305729",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",14,FALSE,FALSE,NA,NA
"NETFLIX plays peekaboo with ratings. Hollywood isn't amused... https://t.co/Oi1WIc3iFW",FALSE,28,NA,FALSE,NA,"1088431830938710016",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",10,FALSE,FALSE,NA,NA
"China, Russia Building Super-EMP Bombs for 'Blackout Warfare'... https://t.co/njgqBXp2ce",FALSE,82,NA,FALSE,NA,"1088426780829003776",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",105,FALSE,FALSE,NA,NA
"'Longest of long shots.' Can Pete Buttigieg make serious run at White House? https://t.co/RcQu3WXnNC",FALSE,18,NA,FALSE,NA,"1088425513654267905",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",12,FALSE,FALSE,NA,NA
"Pope warns against Internet 'disinformation'... https://t.co/OEQb4aL9Mo",FALSE,60,NA,FALSE,NA,"1088425510760112134",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",26,FALSE,FALSE,NA,NA
"Republican to break with party; Reopen govt without wall... https://t.co/VWeqeOumkg",FALSE,256,NA,FALSE,NA,"1088424243627360258",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",130,FALSE,FALSE,NA,NA
"Votes on Senate bills seen as progress even if fail... https://t.co/XJBjAjKSt8",FALSE,22,NA,FALSE,NA,"1088424240842301440",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",7,FALSE,FALSE,NA,NA
"Uncharted waters: Scientists to explore Indian Ocean depths... https://t.co/YrbPg8HhzN",FALSE,27,NA,FALSE,NA,"1088422973311053824",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",18,FALSE,FALSE,NA,NA
"GOOGLE Urging Govt to Limit Protection for Activist Workers... https://t.co/ThqR2OpQIU",FALSE,15,NA,FALSE,NA,"1088417923599785985",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",15,FALSE,FALSE,NA,NA
"Miami Beach Developer Dismisses Rising Sea Levels as 'Paranoia'... https://t.co/YgAFtj1BKC",FALSE,39,NA,FALSE,NA,"1088417920730820608",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",15,FALSE,FALSE,NA,NA
"Brazil accuses US missionary of endangering isolated tribe with disease...",FALSE,45,NA,FALSE,NA,"1088416654214627328",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",16,FALSE,FALSE,NA,NA
"Chinese app tells you if near someone in debt... https://t.co/NUQnKAJjym",FALSE,60,NA,FALSE,NA,"1088412863075504128",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",71,FALSE,FALSE,NA,NA
"Can Saudi produce ballistic missiles? Satellite imagery raises suspicions... https://t.co/7sGUEvoefo",FALSE,48,NA,FALSE,NA,"1088405295502487552",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",35,FALSE,FALSE,NA,NA
"Chefs and truck drivers beware: AI is coming for your jobs... https://t.co/KrhwSpzFz7",FALSE,27,NA,FALSE,NA,"1088404025723088897",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",19,FALSE,FALSE,NA,NA
"Benny Gantz, Israel's Reluctant Warrior, Takes Aim at Netanyahu's Post... https://t.co/JUw76q5M7p",FALSE,12,NA,FALSE,NA,"1088401494175432706",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",4,FALSE,FALSE,NA,NA
"Two Years of War? https://t.co/tOsrQbhKJv",FALSE,48,NA,FALSE,NA,"1088400227466326016",NA,"<a href=""http://drudge.tw"" rel=""nofollow"">Drudge</a>","DRUDGE_REPORT",24,FALSE,FALSE,NA,NA
